study,pattern,beta,epsilon_frac,epsilon_scaled,outcome_std,outcome_mean,n_obs,n_treated,n_control,ate_lower,ate_upper,width,width_ratio,coverage,true_ate,naive_ate,naive_bias,n_valid_sites,n_treated_sites,n_control_sites,theta_1_min,theta_1_max,theta_1_range,theta_0_min,theta_0_max,theta_0_range,point_estimate
flag,age,0.25,0.05,0.05065788881526302,1.0131577763052604,3.1039447512171954,3208,1595,1613,1.6157829587938684,-1.9093498067850587,-3.525132765578927,-3.4793522272851,False,0.0284647210722925,-0.04513438866753505,-0.07359910973982756,36,36,36,2.2478571428571428,4.006161236424394,1.7583040935672516,2.2890625,4.2585227272727275,1.9694602272727275,-0.028397822976507392
flag,age,0.25,0.1,0.10131577763052604,1.0131577763052604,3.1039447512171954,3208,1595,1613,1.5144671811633423,-1.8080340291545327,-3.322501210317875,-3.2793522272851003,False,0.0284647210722925,-0.04513438866753505,-0.07359910973982756,36,36,36,2.2478571428571428,4.006161236424394,1.7583040935672516,2.2890625,4.2585227272727275,1.9694602272727275,-0.028397822976507392
flag,age,0.25,0.15,0.15197366644578905,1.0131577763052604,3.1039447512171954,3208,1595,1613,1.4131514035328163,-1.7067182515240067,-3.119869655056823,-3.0793522272851,False,0.0284647210722925,-0.04513438866753505,-0.07359910973982756,36,36,36,2.2478571428571428,4.006161236424394,1.7583040935672516,2.2890625,4.2585227272727275,1.9694602272727275,-0.028397822976507392
flag,age,0.25,0.2,0.2026315552610521,1.0131577763052604,3.1039447512171954,3208,1595,1613,1.3118356259022903,-1.6054024738934807,-2.917238099795771,-2.8793522272851004,False,0.0284647210722925,-0.04513438866753505,-0.07359910973982756,36,36,36,2.2478571428571428,4.006161236424394,1.7583040935672516,2.2890625,4.2585227272727275,1.9694602272727275,-0.028397822976507392
flag,age,0.5,0.05,0.050552409423882075,1.0110481884776414,3.105490460008532,3237,1599,1638,1.6250656156560033,-1.9222433954379499,-3.547309011093953,-3.5085459343290233,False,0.0284647210722925,-0.04609664274298497,-0.07456136381527748,36,36,36,2.2478571428571428,4.022707231040564,1.7748500881834213,2.2965367965367967,4.271205357142857,1.97466856060606,-0.016410920085584646
flag,age,0.5,0.1,0.10110481884776415,1.0110481884776414,3.105490460008532,3237,1599,1638,1.5239607968082391,-1.8211385765901857,-3.345099373398425,-3.3085459343290236,False,0.0284647210722925,-0.04609664274298497,-0.07456136381527748,36,36,36,2.2478571428571428,4.022707231040564,1.7748500881834213,2.2965367965367967,4.271205357142857,1.97466856060606,-0.016410920085584646
flag,age,0.5,0.15,0.1516572282716462,1.0110481884776414,3.105490460008532,3237,1599,1638,1.422855977960475,-1.7200337577424216,-3.1428897357028966,-3.1085459343290234,False,0.0284647210722925,-0.04609664274298497,-0.07456136381527748,36,36,36,2.2478571428571428,4.022707231040564,1.7748500881834213,2.2965367965367967,4.271205357142857,1.97466856060606,-0.016410920085584646
flag,age,0.5,0.2,0.2022096376955283,1.0110481884776414,3.105490460008532,3237,1599,1638,1.321751159112711,-1.6189289388946575,-2.9406800980073684,-2.9085459343290236,False,0.0284647210722925,-0.04609664274298497,-0.07456136381527748,36,36,36,2.2478571428571428,4.022707231040564,1.7748500881834213,2.2965367965367967,4.271205357142857,1.97466856060606,-0.016410920085584646
flag,age,1.0,0.05,0.05103618911739208,1.0207237823478414,3.099736658831723,3282,1568,1714,1.7337571148527737,-1.8664691446545651,-3.600226259507339,-3.527130769135402,False,0.0284647210722925,-0.060427099244432014,-0.08889182031672452,34,34,34,2.2748447204968945,4.178571428571429,1.9037267080745344,2.342741935483871,4.243386243386244,1.9006443079023727,0.00852886093422578
flag,age,1.0,0.1,0.10207237823478416,1.0207237823478414,3.099736658831723,3282,1568,1714,1.6316847366179896,-1.764396766419781,-3.3960815030377707,-3.3271307691354024,False,0.0284647210722925,-0.060427099244432014,-0.08889182031672452,34,34,34,2.2748447204968945,4.178571428571429,1.9037267080745344,2.342741935483871,4.243386243386244,1.9006443079023727,0.00852886093422578
flag,age,1.0,0.15,0.1531085673521762,1.0207237823478414,3.099736658831723,3282,1568,1714,1.5296123583832055,-1.662324388184997,-3.1919367465682025,-3.127130769135402,False,0.0284647210722925,-0.060427099244432014,-0.08889182031672452,34,34,34,2.2748447204968945,4.178571428571429,1.9037267080745344,2.342741935483871,4.243386243386244,1.9006443079023727,0.00852886093422578
flag,age,1.0,0.2,0.2041447564695683,1.0207237823478414,3.099736658831723,3282,1568,1714,1.4275399801484212,-1.5602520099502126,-2.987791990098634,-2.927130769135402,False,0.0284647210722925,-0.060427099244432014,-0.08889182031672452,34,34,34,2.2748447204968945,4.178571428571429,1.9037267080745344,2.342741935483871,4.243386243386244,1.9006443079023727,0.00852886093422578
flag,gender,0.25,0.05,0.05084500031986022,1.0169000063972045,3.082151251526251,3120,1537,1583,1.665728545726194,-1.8504055280687117,-3.516134073794906,-3.457698939596124,False,0.0284647210722925,0.0278527610735968,-0.0006119599986957013,36,36,36,2.1733870967741935,4.140037593984962,1.9666504972107686,2.3726190476190476,4.125482625482626,1.752863577863578,0.02991411429758095
flag,gender,0.25,0.1,0.10169000063972045,1.0169000063972045,3.082151251526251,3120,1537,1583,1.5640385450864736,-1.7487155274289912,-3.3127540725154647,-3.257698939596124,False,0.0284647210722925,0.0278527610735968,-0.0006119599986957013,36,36,36,2.1733870967741935,4.140037593984962,1.9666504972107686,2.3726190476190476,4.125482625482626,1.752863577863578,0.02991411429758095
flag,gender,0.25,0.15,0.15253500095958067,1.0169000063972045,3.082151251526251,3120,1537,1583,1.462348544446753,-1.6470255267892706,-3.1093740712360236,-3.057698939596124,False,0.0284647210722925,0.0278527610735968,-0.0006119599986957013,36,36,36,2.1733870967741935,4.140037593984962,1.9666504972107686,2.3726190476190476,4.125482625482626,1.752863577863578,0.02991411429758095
flag,gender,0.25,0.2,0.2033800012794409,1.0169000063972045,3.082151251526251,3120,1537,1583,1.3606585438070327,-1.5453355261495503,-2.905994069956583,-2.857698939596124,False,0.0284647210722925,0.0278527610735968,-0.0006119599986957013,36,36,36,2.1733870967741935,4.140037593984962,1.9666504972107686,2.3726190476190476,4.125482625482626,1.752863577863578,0.02991411429758095
flag,gender,0.5,0.05,0.05102963515686035,1.0205927031372068,3.0842198095238094,3125,1543,1582,1.6231177617059835,-1.8082616109123328,-3.4313793726183164,-3.362143744581532,False,0.0284647210722925,0.02267784900595826,-0.005786872066334239,36,36,36,2.211206896551724,4.114955357142857,1.9037484605911326,2.3897783251231526,4.121527777777778,1.731749452654625,0.005617990598461908
flag,gender,0.5,0.1,0.1020592703137207,1.0205927031372068,3.0842198095238094,3125,1543,1582,1.521058491392263,-1.7062023405986122,-3.227260831990875,-3.162143744581532,False,0.0284647210722925,0.02267784900595826,-0.005786872066334239,36,36,36,2.211206896551724,4.114955357142857,1.9037484605911326,2.3897783251231526,4.121527777777778,1.731749452654625,0.005617990598461908
flag,gender,0.5,0.15,0.15308890547058102,1.0205927031372068,3.0842198095238094,3125,1543,1582,1.418999221078542,-1.6041430702848913,-3.0231422913634334,-2.9621437445815317,False,0.0284647210722925,0.02267784900595826,-0.005786872066334239,36,36,36,2.211206896551724,4.114955357142857,1.9037484605911326,2.3897783251231526,4.121527777777778,1.731749452654625,0.005617990598461908
flag,gender,0.5,0.2,0.2041185406274414,1.0205927031372068,3.0842198095238094,3125,1543,1582,1.3169399507648214,-1.5020837999711707,-2.819023750735992,-2.7621437445815316,False,0.0284647210722925,0.02267784900595826,-0.005786872066334239,36,36,36,2.211206896551724,4.114955357142857,1.9037484605911326,2.3897783251231526,4.121527777777778,1.731749452654625,0.005617990598461908
flag,gender,1.0,0.05,0.050524636099204746,1.010492721984095,3.0830655433298038,3103,1583,1520,1.7081011800972037,-1.967959944391452,-3.6760611244886556,-3.6378897586424346,False,0.0284647210722925,0.03353758141801144,0.0050728603457189415,36,36,36,2.1774193548387095,4.1074308755760365,1.930011520737327,2.2982804232804233,4.246428571428571,1.9481481481481477,-0.025268034443279408
flag,gender,1.0,0.1,0.10104927219840949,1.010492721984095,3.0830655433298038,3103,1583,1520,1.6070519078987942,-1.8669106721930424,-3.4739625800918366,-3.4378897586424344,False,0.0284647210722925,0.03353758141801144,0.0050728603457189415,36,36,36,2.1774193548387095,4.1074308755760365,1.930011520737327,2.2982804232804233,4.246428571428571,1.9481481481481477,-0.025268034443279408
flag,gender,1.0,0.15,0.15157390829761422,1.010492721984095,3.0830655433298038,3103,1583,1520,1.5060026357003848,-1.765861399994633,-3.271864035695018,-3.2378897586424347,False,0.0284647210722925,0.03353758141801144,0.0050728603457189415,36,36,36,2.1774193548387095,4.1074308755760365,1.930011520737327,2.2982804232804233,4.246428571428571,1.9481481481481477,-0.025268034443279408
flag,gender,1.0,0.2,0.20209854439681899,1.010492721984095,3.0830655433298038,3103,1583,1520,1.4049533635019753,-1.6648121277962236,-3.069765491298199,-3.0378897586424345,False,0.0284647210722925,0.03353758141801144,0.0050728603457189415,36,36,36,2.1774193548387095,4.1074308755760365,1.930011520737327,2.2982804232804233,4.246428571428571,1.9481481481481477,-0.025268034443279408
flag,demo_basic,0.25,0.05,0.05091826558066534,1.0183653116133067,3.1072486025169637,3186,1561,1625,1.667463307418169,-1.9299415026328324,-3.5974048100510014,-3.5325288175340037,False,0.0284647210722925,-0.02643379396601686,-0.054898515038309365,36,36,36,2.185483870967742,4.104418886198547,1.9189350152308053,2.3351190476190475,4.217261904761905,1.8821428571428576,-0.043560453156958
flag,demo_basic,0.25,0.1,0.10183653116133068,1.0183653116133067,3.1072486025169637,3186,1561,1625,1.5656267762568383,-1.8281049714715016,-3.39373174772834,-3.3325288175340035,False,0.0284647210722925,-0.02643379396601686,-0.054898515038309365,36,36,36,2.185483870967742,4.104418886198547,1.9189350152308053,2.3351190476190475,4.217261904761905,1.8821428571428576,-0.043560453156958
flag,demo_basic,0.25,0.15,0.152754796741996,1.0183653116133067,3.1072486025169637,3186,1561,1625,1.4637902450955078,-1.7262684403101711,-3.190058685405679,-3.132528817534004,False,0.0284647210722925,-0.02643379396601686,-0.054898515038309365,36,36,36,2.185483870967742,4.104418886198547,1.9189350152308053,2.3351190476190475,4.217261904761905,1.8821428571428576,-0.043560453156958
flag,demo_basic,0.25,0.2,0.20367306232266136,1.0183653116133067,3.1072486025169637,3186,1561,1625,1.361953713934177,-1.6244319091488404,-2.9863856230830175,-2.9325288175340036,False,0.0284647210722925,-0.02643379396601686,-0.054898515038309365,36,36,36,2.185483870967742,4.104418886198547,1.9189350152308053,2.3351190476190475,4.217261904761905,1.8821428571428576,-0.043560453156958
flag,demo_basic,0.5,0.05,0.05093214913406368,1.0186429826812735,3.1054387839924,3208,1573,1635,1.7013197951690244,-1.9310463297511962,-3.6323661249202206,-3.565887348832563,False,0.0284647210722925,-0.03758138997505078,-0.06604611104734329,36,36,36,2.236111111111111,4.1234605911330044,1.8873494800218933,2.3202764976958528,4.269021739130435,1.9487452414345818,-0.06039685671790673
flag,demo_basic,0.5,0.1,0.10186429826812736,1.0186429826812735,3.1054387839924,3208,1573,1635,1.599455496900897,-1.8291820314830687,-3.4286375283839656,-3.3658873488325627,False,0.0284647210722925,-0.03758138997505078,-0.06604611104734329,36,36,36,2.236111111111111,4.1234605911330044,1.8873494800218933,2.3202764976958528,4.269021739130435,1.9487452414345818,-0.06039685671790673
flag,demo_basic,0.5,0.15,0.15279644740219103,1.0186429826812735,3.1054387839924,3208,1573,1635,1.4975911986327697,-1.7273177332149414,-3.224908931847711,-3.1658873488325625,False,0.0284647210722925,-0.03758138997505078,-0.06604611104734329,36,36,36,2.236111111111111,4.1234605911330044,1.8873494800218933,2.3202764976958528,4.269021739130435,1.9487452414345818,-0.06039685671790673
flag,demo_basic,0.5,0.2,0.20372859653625472,1.0186429826812735,3.1054387839924,3208,1573,1635,1.3957269003646422,-1.625453434946814,-3.021180335311456,-2.9658873488325623,False,0.0284647210722925,-0.03758138997505078,-0.06604611104734329,36,36,36,2.236111111111111,4.1234605911330044,1.8873494800218933,2.3202764976958528,4.269021739130435,1.9487452414345818,-0.06039685671790673
flag,demo_basic,1.0,0.05,0.05081904023307733,1.0163808046615466,3.095522847826414,3169,1559,1610,1.738637357539236,-1.867749674635886,-3.606387032175122,-3.5482636189455032,False,0.0284647210722925,-0.060351474555296214,-0.08881619562758872,36,36,36,2.25,4.158355795148248,1.908355795148248,2.318080357142857,4.219387755102041,1.9013073979591835,-0.07725435846440165
flag,demo_basic,1.0,0.1,0.10163808046615466,1.0163808046615466,3.095522847826414,3169,1559,1610,1.6369992770730815,-1.7661115941697314,-3.403110871242813,-3.3482636189455035,False,0.0284647210722925,-0.060351474555296214,-0.08881619562758872,36,36,36,2.25,4.158355795148248,1.908355795148248,2.318080357142857,4.219387755102041,1.9013073979591835,-0.07725435846440165
flag,demo_basic,1.0,0.15,0.15245712069923198,1.0163808046615466,3.095522847826414,3169,1559,1610,1.5353611966069267,-1.6644735137035767,-3.1998347103105034,-3.1482636189455033,False,0.0284647210722925,-0.060351474555296214,-0.08881619562758872,36,36,36,2.25,4.158355795148248,1.908355795148248,2.318080357142857,4.219387755102041,1.9013073979591835,-0.07725435846440165
flag,demo_basic,1.0,0.2,0.20327616093230932,1.0163808046615466,3.095522847826414,3169,1559,1610,1.4337231161407722,-1.5628354332374221,-2.9965585493781943,-2.9482636189455036,False,0.0284647210722925,-0.060351474555296214,-0.08881619562758872,36,36,36,2.25,4.158355795148248,1.908355795148248,2.318080357142857,4.219387755102041,1.9013073979591835,-0.07725435846440165
reciprocity,age,0.25,0.05,0.02292219099486731,0.45844381989734617,0.6997422680412371,3104,1503,1601,0.540694079548727,-0.40692923120366864,-0.9476233107523956,-2.0670434841167356,False,0.1339716515824324,0.16290384045566986,0.028932188873237452,35,35,35,0.4782608695652174,0.9615384615384616,0.48327759197324416,0.375,0.9310344827586207,0.5560344827586207,0.13839946433177153
reciprocity,age,0.25,0.1,0.04584438198973462,0.45844381989734617,0.6997422680412371,3104,1503,1601,0.49484969755899233,-0.361084849213934,-0.8559345467729264,-1.8670434841167354,False,0.1339716515824324,0.16290384045566986,0.028932188873237452,35,35,35,0.4782608695652174,0.9615384615384616,0.48327759197324416,0.375,0.9310344827586207,0.5560344827586207,0.13839946433177153
reciprocity,age,0.25,0.15,0.06876657298460193,0.45844381989734617,0.6997422680412371,3104,1503,1601,0.4490053155692577,-0.3152404672241994,-0.7642457827934571,-1.6670434841167354,False,0.1339716515824324,0.16290384045566986,0.028932188873237452,35,35,35,0.4782608695652174,0.9615384615384616,0.48327759197324416,0.375,0.9310344827586207,0.5560344827586207,0.13839946433177153
reciprocity,age,0.25,0.2,0.09168876397946923,0.45844381989734617,0.6997422680412371,3104,1503,1601,0.4031609335795231,-0.2693960852344648,-0.6725570188139879,-1.4670434841167355,False,0.1339716515824324,0.16290384045566986,0.028932188873237452,35,35,35,0.4782608695652174,0.9615384615384616,0.48327759197324416,0.375,0.9310344827586207,0.5560344827586207,0.13839946433177153
reciprocity,age,0.5,0.05,0.022912346929977206,0.4582469385995441,0.7001940491591203,3092,1497,1595,0.537508639473379,-0.43965917710778746,-0.9771678165811665,-2.132404462029806,False,0.1339716515824324,0.17457317979742148,0.04060152821498908,35,35,35,0.45,0.9583333333333334,0.5083333333333333,0.375,0.9354838709677419,0.5604838709677419,0.14518123939979088
reciprocity,age,0.5,0.1,0.04582469385995441,0.4582469385995441,0.7001940491591203,3092,1497,1595,0.49168394561342454,-0.39383448324783304,-0.8855184288612576,-1.9324044620298062,False,0.1339716515824324,0.17457317979742148,0.04060152821498908,35,35,35,0.45,0.9583333333333334,0.5083333333333333,0.375,0.9354838709677419,0.5604838709677419,0.14518123939979088
reciprocity,age,0.5,0.15,0.0687370407899316,0.4582469385995441,0.7001940491591203,3092,1497,1595,0.4458592517534702,-0.34800978938787863,-0.7938690411413488,-1.7324044620298062,False,0.1339716515824324,0.17457317979742148,0.04060152821498908,35,35,35,0.45,0.9583333333333334,0.5083333333333333,0.375,0.9354838709677419,0.5604838709677419,0.14518123939979088
reciprocity,age,0.5,0.2,0.09164938771990883,0.4582469385995441,0.7001940491591203,3092,1497,1595,0.4000345578935157,-0.3021850955279242,-0.70221965342144,-1.5324044620298063,False,0.1339716515824324,0.17457317979742148,0.04060152821498908,35,35,35,0.45,0.9583333333333334,0.5083333333333333,0.375,0.9354838709677419,0.5604838709677419,0.14518123939979088
reciprocity,age,1.0,0.05,0.022984375259157377,0.45968750518314755,0.6968629961587708,3124,1463,1661,0.5222130676635035,-0.3692359278442583,-0.8914489955077618,-1.9392500023523436,False,0.1339716515824324,0.19860759665569705,0.06463594507326464,33,33,33,0.47368421052631576,0.9545454545454546,0.4808612440191388,0.38636363636363635,0.8888888888888888,0.5025252525252525,0.14897080331919432
reciprocity,age,1.0,0.1,0.045968750518314755,0.45968750518314755,0.6968629961587708,3124,1463,1661,0.4762443171451887,-0.32326717732594357,-0.7995114944711323,-1.7392500023523436,False,0.1339716515824324,0.19860759665569705,0.06463594507326464,33,33,33,0.47368421052631576,0.9545454545454546,0.4808612440191388,0.38636363636363635,0.8888888888888888,0.5025252525252525,0.14897080331919432
reciprocity,age,1.0,0.15,0.06895312577747213,0.45968750518314755,0.6968629961587708,3124,1463,1661,0.43027556662687394,-0.27729842680762884,-0.7075739934345028,-1.5392500023523434,False,0.1339716515824324,0.19860759665569705,0.06463594507326464,33,33,33,0.47368421052631576,0.9545454545454546,0.4808612440191388,0.38636363636363635,0.8888888888888888,0.5025252525252525,0.14897080331919432
reciprocity,age,1.0,0.2,0.09193750103662951,0.45968750518314755,0.6968629961587708,3124,1463,1661,0.3843068161085592,-0.23132967628931406,-0.6156364923978732,-1.3392500023523435,False,0.1339716515824324,0.19860759665569705,0.06463594507326464,33,33,33,0.47368421052631576,0.9545454545454546,0.4808612440191388,0.38636363636363635,0.8888888888888888,0.5025252525252525,0.14897080331919432
reciprocity,gender,0.25,0.05,0.022621672640428612,0.4524334528085722,0.7130016051364366,3115,1534,1581,0.5521250757717743,-0.40774810771059583,-0.9598731834823702,-2.121578715109953,False,0.1339716515824324,0.12619956507648267,-0.007772086505949738,36,36,36,0.4444444444444444,0.9473684210526315,0.5029239766081871,0.35,0.8974358974358975,0.5474358974358975,0.12192214170039661
reciprocity,gender,0.25,0.1,0.045243345280857224,0.4524334528085722,0.7130016051364366,3115,1534,1581,0.5068817304909171,-0.3625047624297386,-0.8693864929206557,-1.9215787151099528,False,0.1339716515824324,0.12619956507648267,-0.007772086505949738,36,36,36,0.4444444444444444,0.9473684210526315,0.5029239766081871,0.35,0.8974358974358975,0.5474358974358975,0.12192214170039661
reciprocity,gender,0.25,0.15,0.06786501792128583,0.4524334528085722,0.7130016051364366,3115,1534,1581,0.4616383852100599,-0.3172614171488814,-0.7788998023589413,-1.7215787151099529,False,0.1339716515824324,0.12619956507648267,-0.007772086505949738,36,36,36,0.4444444444444444,0.9473684210526315,0.5029239766081871,0.35,0.8974358974358975,0.5474358974358975,0.12192214170039661
reciprocity,gender,0.25,0.2,0.09048669056171445,0.4524334528085722,0.7130016051364366,3115,1534,1581,0.4163950399292027,-0.2720180718680242,-0.6884131117972269,-1.521578715109953,False,0.1339716515824324,0.12619956507648267,-0.007772086505949738,36,36,36,0.4444444444444444,0.9473684210526315,0.5029239766081871,0.35,0.8974358974358975,0.5474358974358975,0.12192214170039661
reciprocity,gender,0.5,0.05,0.02265208592157479,0.45304171843149577,0.7117059013221542,3101,1534,1567,0.576317449778472,-0.3334837069447292,-0.9098011567232012,-2.008206131375894,False,0.1339716515824324,0.10738803666561547,-0.026583614916816933,36,36,36,0.5,0.9459459459459459,0.44594594594594594,0.32432432432432434,0.8787878787878788,0.5544635544635544,0.11342618617326772
reciprocity,gender,0.5,0.1,0.04530417184314958,0.45304171843149577,0.7117059013221542,3101,1534,1567,0.5310132779353225,-0.2881795351015796,-0.8191928130369022,-1.8082061313758944,False,0.1339716515824324,0.10738803666561547,-0.026583614916816933,36,36,36,0.5,0.9459459459459459,0.44594594594594594,0.32432432432432434,0.8787878787878788,0.5544635544635544,0.11342618617326772
reciprocity,gender,0.5,0.15,0.06795625776472436,0.45304171843149577,0.7117059013221542,3101,1534,1567,0.4857091060921729,-0.24287536325843007,-0.728584469350603,-1.6082061313758942,False,0.1339716515824324,0.10738803666561547,-0.026583614916816933,36,36,36,0.5,0.9459459459459459,0.44594594594594594,0.32432432432432434,0.8787878787878788,0.5544635544635544,0.11342618617326772
reciprocity,gender,0.5,0.2,0.09060834368629916,0.45304171843149577,0.7117059013221542,3101,1534,1567,0.44040493424902327,-0.19757119141528046,-0.6379761256643037,-1.408206131375894,False,0.1339716515824324,0.10738803666561547,-0.026583614916816933,36,36,36,0.5,0.9459459459459459,0.44594594594594594,0.32432432432432434,0.8787878787878788,0.5544635544635544,0.11342618617326772
reciprocity,gender,1.0,0.05,0.022559437201572947,0.4511887440314589,0.7156260109996765,3091,1565,1526,0.6669554290024269,-0.382929906084659,-1.0498853350870858,-2.326931575699688,False,0.1339716515824324,0.08159861652548583,-0.05237303505694657,36,36,36,0.45,0.9473684210526315,0.4973684210526315,0.23529411764705882,0.8780487804878049,0.6427546628407461,0.0820635638169045
reciprocity,gender,1.0,0.1,0.045118874403145895,0.4511887440314589,0.7156260109996765,3091,1565,1526,0.621836554599281,-0.33781103168151305,-0.959647586280794,-2.126931575699688,False,0.1339716515824324,0.08159861652548583,-0.05237303505694657,36,36,36,0.45,0.9473684210526315,0.4973684210526315,0.23529411764705882,0.8780487804878049,0.6427546628407461,0.0820635638169045
reciprocity,gender,1.0,0.15,0.06767831160471884,0.4511887440314589,0.7156260109996765,3091,1565,1526,0.5767176801961351,-0.29269215727836717,-0.8694098374745023,-1.9269315756996879,False,0.1339716515824324,0.08159861652548583,-0.05237303505694657,36,36,36,0.45,0.9473684210526315,0.4973684210526315,0.23529411764705882,0.8780487804878049,0.6427546628407461,0.0820635638169045
reciprocity,gender,1.0,0.2,0.09023774880629179,0.4511887440314589,0.7156260109996765,3091,1565,1526,0.5315988057929892,-0.2475732828752213,-0.7791720886682105,-1.726931575699688,False,0.1339716515824324,0.08159861652548583,-0.05237303505694657,36,36,36,0.45,0.9473684210526315,0.4973684210526315,0.23529411764705882,0.8780487804878049,0.6427546628407461,0.0820635638169045
reciprocity,demo_basic,0.25,0.05,0.022930571820520315,0.45861143641040625,0.6993569131832797,3110,1505,1605,0.6143705165906196,-0.42179527205355116,-1.0361657886441709,-2.2593544477528416,False,0.1339716515824324,0.14995290878794465,0.015981257205512245,36,36,36,0.43478260869565216,0.9459459459459459,0.5111633372502937,0.2857142857142857,0.9024390243902439,0.6167247386759582,0.133009763490067
reciprocity,demo_basic,0.25,0.1,0.04586114364104063,0.45861143641040625,0.6993569131832797,3110,1505,1605,0.5685093729495789,-0.3759341284125105,-0.9444435013620894,-2.0593544477528414,False,0.1339716515824324,0.14995290878794465,0.015981257205512245,36,36,36,0.43478260869565216,0.9459459459459459,0.5111633372502937,0.2857142857142857,0.9024390243902439,0.6167247386759582,0.133009763490067
reciprocity,demo_basic,0.25,0.15,0.06879171546156093,0.45861143641040625,0.6993569131832797,3110,1505,1605,0.5226482293085384,-0.3300729847714699,-0.8527212140800082,-1.8593544477528414,False,0.1339716515824324,0.14995290878794465,0.015981257205512245,36,36,36,0.43478260869565216,0.9459459459459459,0.5111633372502937,0.2857142857142857,0.9024390243902439,0.6167247386759582,0.133009763490067
reciprocity,demo_basic,0.25,0.2,0.09172228728208126,0.45861143641040625,0.6993569131832797,3110,1505,1605,0.4767870856674977,-0.28421184113042924,-0.7609989267979269,-1.6593544477528412,False,0.1339716515824324,0.14995290878794465,0.015981257205512245,36,36,36,0.43478260869565216,0.9459459459459459,0.5111633372502937,0.2857142857142857,0.9024390243902439,0.6167247386759582,0.133009763490067
reciprocity,demo_basic,0.5,0.05,0.02297688617291832,0.4595377234583664,0.6972124319128484,3121,1516,1605,0.6006183316730759,-0.39805149774639,-0.9986698294194658,-2.1732053288329096,False,0.1339716515824324,0.14882458346690342,0.01485293188447101,36,36,36,0.43478260869565216,0.9444444444444444,0.5096618357487923,0.2978723404255319,0.8787878787878788,0.5809155383623469,0.11746765894802691
reciprocity,demo_basic,0.5,0.1,0.04595377234583664,0.4595377234583664,0.6972124319128484,3121,1516,1605,0.5546645593272392,-0.35209772540055334,-0.9067622847277925,-1.9732053288329094,False,0.1339716515824324,0.14882458346690342,0.01485293188447101,36,36,36,0.43478260869565216,0.9444444444444444,0.5096618357487923,0.2978723404255319,0.8787878787878788,0.5809155383623469,0.11746765894802691
reciprocity,demo_basic,0.5,0.15,0.06893065851875496,0.4595377234583664,0.6972124319128484,3121,1516,1605,0.5087107869814026,-0.3061439530547167,-0.8148547400361192,-1.7732053288329095,False,0.1339716515824324,0.14882458346690342,0.01485293188447101,36,36,36,0.43478260869565216,0.9444444444444444,0.5096618357487923,0.2978723404255319,0.8787878787878788,0.5809155383623469,0.11746765894802691
reciprocity,demo_basic,0.5,0.2,0.09190754469167328,0.4595377234583664,0.6972124319128484,3121,1516,1605,0.46275701463556596,-0.26019018070888006,-0.722947195344446,-1.5732053288329095,False,0.1339716515824324,0.14882458346690342,0.01485293188447101,36,36,36,0.43478260869565216,0.9444444444444444,0.5096618357487923,0.2978723404255319,0.8787878787878788,0.5809155383623469,0.11746765894802691
reciprocity,demo_basic,1.0,0.05,0.02289201953211358,0.45784039064227156,0.70112,3125,1513,1612,0.6029339096537215,-0.41850167522148707,-1.0214355848752086,-2.230986181543113,False,0.1339716515824324,0.1540175386517838,0.020045887069351398,35,35,35,0.4166666666666667,0.9487179487179487,0.5320512820512819,0.3,0.8809523809523809,0.5809523809523809,0.10916994785065659
reciprocity,demo_basic,1.0,0.1,0.04578403906422716,0.45784039064227156,0.70112,3125,1513,1612,0.5571498705894943,-0.37271763615725995,-0.9298675067467542,-2.030986181543113,False,0.1339716515824324,0.1540175386517838,0.020045887069351398,35,35,35,0.4166666666666667,0.9487179487179487,0.5320512820512819,0.3,0.8809523809523809,0.5809523809523809,0.10916994785065659
reciprocity,demo_basic,1.0,0.15,0.06867605859634072,0.45784039064227156,0.70112,3125,1513,1612,0.5113658315252672,-0.3269335970930328,-0.8382994286183,-1.830986181543113,False,0.1339716515824324,0.1540175386517838,0.020045887069351398,35,35,35,0.4166666666666667,0.9487179487179487,0.5320512820512819,0.3,0.8809523809523809,0.5809523809523809,0.10916994785065659
reciprocity,demo_basic,1.0,0.2,0.09156807812845431,0.45784039064227156,0.70112,3125,1513,1612,0.46558179246104003,-0.2811495580288056,-0.7467313504898456,-1.6309861815431128,False,0.1339716515824324,0.1540175386517838,0.020045887069351398,35,35,35,0.4166666666666667,0.9487179487179487,0.5320512820512819,0.3,0.8809523809523809,0.5809523809523809,0.10916994785065659
